homega	previousyeartableposition	homegf	currenttableposition	awaygf	awayga	teamshortform	hasachievedobjective	yettowin	unbeatenallcomps	unbeatenleague	champion	leagueid	prevleagueid	highestpossible	teamform	highestprobable	homewins	artificialkey	nummatchesplayed	teamid	grouping	awaywins	objective	points	actualvsexpectations	homelosses	unbeatenhome	lastgameresult	unbeatenaway	awaylosses	awaydraws	homedraws	teamlongform
6	10	3	16	5	16	13	0	1	0	0	0	330	330	0	11000	4	0	593	10	113391	4	0	5	2	2	3	0	2	0	5	1	1	6
3	1	10	1	5	2	80	0	0	0	0	1	330	330	0	22022	0	5	594	10	114385	0	4	0	27	1	0	1	0	0	1	0	0	90
2	10	2	12	6	9	13	0	0	0	0	0	330	330	0	1001	5	1	595	10	115716	5	1	3	9	2	1	0	1	0	4	1	2	30
2	4	10	2	7	7	66	0	0	0	0	0	341	341	16	10222	14	4	596	11	1032	15	1	16	20	2	0	1	0	0	1	3	2	63
4	1	8	7	5	5	40	0	0	0	0	1	341	341	16	11021	13	2	597	10	1878	13	1	15	14	3	1	0	1	0	1	3	2	46
1	2	8	1	5	5	53	0	0	0	0	0	341	341	16	21201	16	4	598	10	1879	16	2	15	21	0	0	1	1	0	1	2	1	70
8	9	6	9	2	0	60	0	0	0	0	0	341	341	16	12121	13	2	599	10	1880	13	1	13	14	1	2	0	1	1	0	4	1	46
3	15	3	16	3	9	40	0	0	0	0	0	341	341	16	20111	11	1	600	10	1881	11	0	11	8	1	1	0	1	0	3	2	3	26
7	11	11	3	7	8	60	0	0	0	0	0	341	341	16	22200	14	3	601	11	1882	14	3	11	20	0	1	0	2	0	2	1	1	56
4	10	7	8	7	7	40	0	0	0	0	0	341	341	16	21101	13	1	602	10	1970	13	2	16	14	4	0	1	1	0	2	1	4	46
2	7	6	4	6	2	73	0	0	0	0	0	341	341	16	11222	15	3	603	10	101114	14	2	11	19	0	1	0	0	1	0	3	1	63
8	18	5	15	4	8	20	0	0	0	0	0	341	341	16	20000	11	2	604	10	113682	11	1	11	9	1	3	0	2	0	4	0	0	30
5	5	6	10	6	4	33	0	0	0	0	0	341	341	16	12010	13	1	605	10	110144	13	1	14	12	2	1	0	2	0	1	2	4	40
3	8	6	13	5	7	46	0	0	0	0	0	341	341	16	21002	11	2	606	9	110147	11	1	13	10	2	2	0	0	0	3	1	0	37
3	12	3	18	1	7	20	0	0	0	0	0	341	341	16	20	11	1	607	9	110150	11	0	11	6	1	2	0	2	0	3	2	1	22
6	3	5	14	3	7	40	0	0	0	0	0	341	341	16	2111	11	1	608	10	110152	11	0	11	9	1	1	0	1	0	2	3	3	30
4	6	7	6	6	8	20	0	0	0	0	0	341	341	16	11100	13	2	609	10	110781	13	2	14	15	2	1	0	2	0	2	1	2	50
8	14	6	17	3	9	33	0	0	0	0	0	341	341	16	1201	11	1	610	10	111678	11	0	11	7	1	2	0	1	0	3	1	3	23
4	17	5	5	11	8	53	0	0	0	0	0	341	341	16	11202	13	1	611	10	113697	13	3	11	16	0	1	0	0	0	1	2	2	53
7	16	6	12	3	7	60	0	0	0	0	0	341	341	16	222	13	2	612	10	113134	13	1	11	11	0	2	0	0	0	3	1	1	36
9	13	7	11	4	7	20	0	0	0	0	0	341	341	16	1011	13	1	613	10	114899	13	1	11	11	0	1	0	1	0	2	2	3	36
0	1	0	1	0	0	0	0	0	0	0	1	349	76	0	0	0	0	614	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	349	76	0	0	0	0	615	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	4	2	4	3	73	0	0	1	1	1	349	350	0	22121	0	2	616	5	605	9	1	0	11	2	0	1	1	1	0	1	1	73
0	4	0	4	0	0	0	0	0	0	0	0	349	349	0	0	0	0	617	0	113298	14	0	15	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	1	349	76	0	0	0	0	618	0	114580	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	1	349	76	0	0	0	0	619	0	113334	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	1	349	76	0	0	0	0	620	0	110969	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	1	349	76	0	0	0	0	621	0	101121	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	1	349	76	0	0	0	0	622	0	112678	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	1	349	76	0	0	0	0	623	0	115485	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	1	18	2	8	20	0	0	0	0	0	350	31	0	200	4	0	624	5	205	4	1	4	3	2	1	0	2	0	3	0	0	20
7	18	4	19	3	8	6	0	1	0	0	0	31	31	0	100	4	0	625	6	1842	4	0	3	2	3	2	0	2	0	2	1	1	11
7	19	5	16	5	8	33	0	0	0	0	0	31	31	0	2011	5	0	626	6	110556	5	1	3	5	2	2	0	1	0	1	1	1	27
0	1	0	1	0	0	0	0	0	0	0	0	31	350	0	0	0	0	627	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	0	3	0	0	0	0	0	0	0	0	350	350	0	0	0	0	628	0	110734	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	0	5	0	0	0	0	0	0	0	0	350	350	0	0	0	0	629	0	112026	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	3	6	3	2	53	0	0	0	0	0	350	350	0	12210	3	1	630	6	112390	3	1	3	8	1	1	0	2	0	1	1	1	44
0	7	0	7	0	0	0	0	0	0	0	0	350	350	0	0	0	0	631	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8	0	8	0	0	0	0	0	0	0	0	350	350	0	0	0	0	632	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	9	0	0	0	0	0	0	0	0	350	31	0	0	0	0	633	0	1473	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	10	0	0	0	0	0	0	0	0	350	350	0	0	0	0	634	0	1477	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11	0	11	0	0	0	0	0	0	0	0	350	350	0	0	0	0	635	0	112139	0	0	0	0	0	0	0	0	0	0	0	0	0
0	12	0	12	0	0	0	0	0	0	0	0	350	350	0	0	0	0	636	0	112387	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13	0	13	0	0	0	0	0	0	0	0	350	350	0	0	0	0	637	0	110987	0	0	0	0	0	0	0	0	0	0	0	0	0
0	14	0	14	0	0	0	0	0	0	0	0	350	350	0	0	0	0	638	0	114640	0	0	0	0	0	0	0	0	0	0	0	0	0
0	15	0	15	0	0	0	0	0	0	0	0	31	350	0	0	0	0	639	0	115536	0	0	0	0	0	0	0	0	0	0	0	0	0
0	16	0	16	0	0	0	0	0	0	0	0	350	350	0	0	0	0	640	0	110990	0	0	0	0	0	0	0	0	0	0	0	0	0
0	18	0	18	0	0	0	0	0	0	0	0	350	350	0	0	0	0	641	0	101101	0	0	0	0	0	0	0	0	0	0	0	0	0
0	19	0	19	0	0	0	0	0	0	0	0	350	350	0	0	0	0	642	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0
0	20	0	20	0	0	0	0	0	0	0	0	350	350	0	0	0	0	643	0	100767	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	644	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	0	1	0	0	0	0	0	0	0	0	351	351	0	0	0	0	645	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	351	351	0	0	0	0	646	0	110468	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	6	0	0	0	0	0	0	0	0	351	351	0	0	0	0	647	0	114168	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13	0	1	0	0	0	0	0	0	0	0	351	351	0	0	0	0	648	0	114839	0	0	0	0	0	0	0	0	0	0	0	0	0
0	16	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	649	0	113696	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	650	0	111326	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	651	0	111332	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	652	0	112184	0	0	0	0	0	0	0	0	0	0	0	0	0
0	12	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	653	0	115517	0	0	0	0	0	0	0	0	0	0	0	0	0
0	15	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	654	0	114512	0	0	0	0	0	0	0	0	0	0	0	0	0
0	11	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	655	0	114579	0	0	0	0	0	0	0	0	0	0	0	0	0
0	14	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	656	0	112080	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	657	0	111016	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	658	0	111001	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	0	1	0	0	0	0	0	0	0	1	351	351	0	0	0	0	659	0	112535	0	0	0	0	0	0	0	0	0	0	0	0	0
4	8	8	13	4	11	53	0	0	0	0	0	353	1014	0	21102	3	3	660	13	1013	3	1	8	16	3	1	0	0	0	4	2	2	30
4	2	12	2	14	6	86	0	0	0	0	0	353	1003	0	21222	9	4	661	13	1876	9	4	0	27	2	1	0	0	0	1	1	2	70
3	1	3	6	8	5	73	0	0	0	0	1	353	1003	0	12122	8	2	662	13	1877	8	3	0	21	3	1	0	0	0	1	3	3	63
3	13	9	3	12	9	53	0	0	0	0	0	353	353	0	1221	9	3	663	13	101083	9	4	8	24	1	1	0	1	0	2	1	2	70
3	19	6	11	5	11	53	0	0	0	0	0	353	353	0	10122	3	3	664	13	101084	3	1	3	17	2	0	1	0	0	4	1	4	40
2	4	4	10	6	2	26	0	0	0	0	0	353	1003	0	11110	8	2	665	12	101085	3	2	0	18	4	1	0	2	0	1	3	3	53
4	3	15	7	2	4	86	0	0	0	0	0	353	1003	0	22122	8	4	666	13	101088	8	1	8	20	2	1	0	0	0	2	3	2	60
5	14	7	5	6	5	46	0	0	0	0	0	353	1014	0	21020	9	3	667	13	110093	9	3	8	22	1	2	0	2	0	1	2	2	50
6	11	5	26	1	13	40	0	0	0	0	0	353	1014	0	11102	5	2	668	13	113930	5	0	5	11	2	1	0	0	0	5	1	4	23
10	7	12	4	10	9	46	0	0	0	0	0	353	1014	0	21200	9	3	669	13	110395	9	4	8	23	1	2	0	2	0	2	0	2	56
11	10	11	16	3	7	26	0	0	0	0	0	353	1014	0	102	3	3	670	12	110396	3	1	3	15	2	2	0	0	0	3	2	1	40
8	17	6	21	4	5	33	0	0	0	0	0	353	353	0	1012	3	1	671	13	110404	3	1	3	13	2	3	0	0	0	1	5	2	26
6	23	6	9	4	9	33	0	0	0	0	0	353	353	0	1120	3	3	672	13	110406	8	2	8	19	2	1	0	2	0	3	2	2	50
6	9	9	12	9	12	60	0	0	0	0	0	353	1014	0	20220	3	3	673	13	110580	3	2	3	16	2	3	0	2	0	4	1	0	43
3	20	5	19	5	11	13	0	0	0	0	0	353	353	0	1100	3	2	674	13	113296	3	1	5	14	1	1	0	2	0	4	2	3	26
4	5	6	15	3	4	20	0	0	0	0	0	353	1003	0	111	3	2	675	12	111019	3	1	8	15	3	1	0	1	0	2	4	2	36
8	24	12	8	11	10	66	0	0	0	0	0	353	353	0	2212	8	3	676	13	113577	8	3	5	20	0	2	0	0	0	3	0	2	46
14	22	8	23	7	10	0	0	0	0	0	0	353	353	0	0	5	2	677	13	111707	5	2	5	13	2	5	0	2	0	3	1	0	33
4	15	6	18	6	14	26	0	0	0	0	0	353	353	0	21000	3	2	678	13	111708	3	2	3	15	2	1	0	2	0	5	0	3	30
7	6	11	14	2	5	26	0	0	0	0	0	353	1003	0	11110	3	3	679	13	111710	3	0	8	15	3	1	0	2	0	3	4	2	46
5	21	6	20	2	3	40	0	0	0	0	0	353	1014	0	11210	3	2	680	12	113576	3	0	3	13	2	2	0	2	0	1	4	3	33
6	16	9	17	3	11	40	0	0	0	0	0	353	1014	0	20002	3	3	681	13	111716	3	1	3	15	2	3	0	0	0	3	2	1	46
2	12	12	1	10	8	86	0	0	0	0	0	353	1014	0	21222	0	5	682	13	112670	0	4	8	29	0	0	1	0	0	2	1	1	86
7	26	5	24	10	11	40	0	0	0	0	0	353	353	0	21011	5	1	683	13	112689	5	1	5	12	2	2	0	1	0	3	3	3	36
6	25	6	22	5	10	20	0	0	0	0	0	353	353	0	1110	5	3	684	13	112713	5	0	5	13	2	3	0	2	0	3	3	1	33
13	18	11	25	2	5	26	0	0	0	0	0	353	353	0	1200	5	2	685	13	112965	5	0	5	11	2	3	0	2	0	3	3	2	23
0	2	0	2	0	0	0	0	0	0	0	0	382	382	0	0	0	0	686	0	111592	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	383	383	0	0	0	0	687	0	112428	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	383	383	0	0	0	0	688	0	115486	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	689	0	101099	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	690	0	116055	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	691	0	115482	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	692	0	101108	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	693	0	110975	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	694	0	110981	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	695	0	110986	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	696	0	113285	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	697	0	111013	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	698	0	111325	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	699	0	116029	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	700	0	112716	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	701	0	116053	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	702	0	112908	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	703	0	114577	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	704	0	113291	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	705	0	111010	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1003	1003	0	0	0	0	706	0	113579	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1003	1003	0	0	0	0	707	0	110980	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	708	0	113323	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	709	0	101110	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	710	0	113687	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	711	0	113654	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	712	0	110984	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	713	0	113318	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	714	0	111008	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	715	0	113319	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	716	0	111722	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	717	0	113325	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	718	0	113799	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	719	0	113800	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	720	0	113324	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	721	0	113562	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	722	0	113332	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	723	0	113335	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	724	0	113322	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	725	0	113563	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	726	0	113564	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	727	0	113336	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	728	0	113700	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	729	0	113561	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	730	0	115963	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	731	0	113333	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	732	0	113286	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	733	0	116358	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	734	0	115254	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	735	0	113681	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	736	0	115253	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	737	0	114581	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	738	0	113326	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	739	0	113315	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	740	0	113314	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	741	0	112585	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	742	0	112584	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	743	0	113574	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	744	0	116027	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	745	0	116054	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	746	0	115220	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	747	0	116031	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	748	0	116359	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	749	0	116030	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	750	0	110977	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	751	0	113680	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	752	0	101103	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	9	1	4	0	0	0	0	0	0	0	2012	76	0	0	0	0	753	0	1947	0	0	0	0	0	0	0	0	0	0	0	0	0
1	10	9	14	4	10	26	0	0	0	0	0	2012	2012	5	1200	5	2	754	14	111774	5	0	3	9	2	5	0	2	0	4	3	0	26
2	2	9	2	4	8	80	0	0	0	0	0	2012	2012	9	2222	9	6	755	14	111839	9	3	9	30	1	0	1	0	0	2	2	1	76
3	6	9	12	4	14	26	0	0	0	0	0	2012	2012	3	10200	3	3	756	14	112165	3	0	3	11	1	3	0	2	0	6	1	1	23
4	11	9	9	4	7	66	0	0	0	0	0	2012	2012	3	22201	3	2	757	14	112429	3	3	3	21	1	2	0	1	0	1	3	3	46
5	14	9	16	4	16	0	0	0	0	0	0	2012	2012	4	0	4	2	758	14	112961	4	0	5	7	2	5	0	2	0	6	1	0	10
6	8	9	7	4	7	40	0	0	0	0	0	2012	2012	3	11021	3	4	759	14	112978	3	2	8	23	2	0	1	1	0	3	2	3	50
7	1	9	1	4	0	0	0	0	0	0	0	2012	76	0	0	0	0	760	0	112378	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	9	1	4	0	0	0	0	0	0	0	2012	76	0	0	0	0	761	0	115704	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1	9	1	4	0	0	0	0	0	0	0	2012	76	0	0	0	0	762	0	112541	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2028	2028	0	0	0	0	763	0	112264	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	8	6	5	5	40	0	0	0	0	1	2076	2076	6	20002	8	3	764	8	503	8	1	5	13	0	1	0	0	0	2	1	0	54
8	12	2	18	3	7	0	0	1	0	0	0	2076	20	6	0	5	0	765	8	506	5	0	5	3	2	3	0	2	0	2	2	1	12
7	3	2	17	4	13	26	0	0	0	0	0	2076	2076	6	12000	5	0	766	8	111239	5	1	5	4	2	3	0	2	0	3	0	1	16
0	2	0	38	0	0	0	0	0	0	0	0	2076	78	0	0	0	0	767	0	1357	0	0	0	1463	0	0	0	0	0	0	0	0	0
21	11	17	7	17	13	60	0	0	0	0	0	2076	83	0	2202	3	4	768	29	1478	3	4	8	37	2	5	0	0	0	3	8	5	50
4	4	6	13	3	6	26	0	0	0	0	0	2076	2076	6	11101	3	2	769	10	33	3	0	6	12	4	1	0	1	0	1	4	2	40
3	16	6	4	8	6	66	0	0	0	0	0	2076	20	6	22120	8	3	770	10	487	8	2	8	17	1	2	0	2	0	1	2	0	56
6	6	4	5	12	6	40	0	0	0	0	0	2076	2076	6	2002	8	1	771	10	492	8	4	8	17	1	2	0	0	0	1	1	1	56
8	5	11	7	4	3	40	0	0	0	0	0	2076	2076	6	10121	3	3	772	10	523	3	1	8	16	2	2	0	1	1	0	4	0	53
4	15	8	14	5	13	40	0	0	0	0	0	2076	2076	6	2020	3	3	773	10	1825	3	1	3	12	1	1	0	2	0	5	0	0	40
10	9	12	9	6	6	40	0	0	0	0	0	2076	2076	6	11102	3	3	774	10	110482	3	1	3	16	1	1	0	0	0	1	2	2	53
10	7	7	11	8	7	40	0	0	0	0	0	2076	2076	6	11201	3	1	775	10	110501	3	2	3	13	1	2	0	1	0	1	1	3	43
4	8	11	6	4	4	53	0	0	0	0	0	2076	2076	6	2121	8	3	776	10	110532	8	1	8	16	1	1	0	1	0	1	3	1	53
9	10	6	17	4	4	40	0	0	0	0	0	2076	2076	6	10121	4	0	777	10	110592	4	1	5	9	2	2	0	1	0	1	2	4	30
3	16	6	15	3	11	33	0	0	0	0	0	2076	2076	6	21001	5	3	778	10	110597	5	0	5	12	1	1	0	1	0	3	2	1	40
7	12	10	18	2	12	46	0	0	0	0	0	2076	2076	6	20102	4	2	779	10	110645	4	0	3	8	3	1	0	0	0	5	0	2	26
4	18	5	3	11	7	60	0	0	0	0	0	2076	2076	6	22020	7	1	780	10	110676	7	4	5	17	0	1	0	2	0	2	0	2	56
6	19	5	16	2	6	46	0	0	0	0	0	2076	2076	6	2201	5	2	781	10	110691	5	1	5	12	1	2	0	1	0	2	2	1	40
6	13	8	10	5	7	40	0	0	0	0	0	2076	2076	6	202	3	3	782	10	114398	3	1	6	15	4	1	0	0	0	2	2	1	50
0	1	0	1	0	0	0	0	0	0	0	0	2076	76	0	0	0	0	783	0	115487	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	784	0	112288	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	785	0	112301	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	786	0	112303	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	787	0	112304	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	788	0	114019	0	0	0	0	0	0	0	0	0	0	0	0	0
